temperature,co2,time,humidity,motion,person_count,light
225,487,1516116269845105599,31,0,3,90
225,476,1516116329838681173,31,0,3,90
225,482,1516116389840897609,31,0,3,90
225,474,1516116449829944923,31,2,3,90
225,474,1516116509835550969,31,0,3,90
225,493,1516116569839257946,31,0,3,90
224,487,1516116629825698533,31,0,3,89
224,494,1516116689826992899,31,0,3,88
225,479,1516116749823569186,31,0,3,88
224,486,1516116809814483549,31,0,3,88
224,482,1516116869815936782,31,0,3,87
224,484,1516116929810312195,31,0,3,88
224,483,1516116989802952186,31,0,3,87
225,495,1516117049797184759,31,0,3,86
224,485,1516117109808892462,31,0,3,86
224,489,1516117169844229117,31,0,3,85
224,467,1516117469842188455,31,0,3,83
224,480,1516117589769446683,31,0,3,82
225,466,1516117709769626959,31,0,3,81
224,479,1516117829753868697,31,0,3,81
224,480,1516117889742396340,31,0,3,80
224,478,1516117949747933507,31,0,3,80
224,469,1516118009741529559,31,0,3,79
224,472,1516118069741961829,31,0,3,79
224,497,1516118129735150474,31,0,3,80
225,418,1516125269314771087,30,0,0,2
224,426,1516125329311533650,30,0,0,2
224,425,1516125389312749435,30,0,0,2
223,413,1516125569296169421,30,0,0,2
224,417,1516125629282532610,30,0,0,2
223,419,1516125689296579483,30,0,0,2
223,408,1516125749276252688,30,0,0,2
223,395,1516125809275800203,30,0,0,2
223,410,1516125869268806215,30,0,0,2
223,407,1516125929276463382,30,0,0,2
223,411,1516125989268186223,30,0,0,2
222,409,1516126049266908663,30,0,0,2
222,403,1516126109266648435,30,0,0,2
223,395,1516126169273598090,30,0,0,2
222,401,1516126229253544467,30,0,0,2
222,403,1516126289248099698,30,0,0,2
222,390,1516126349242737629,30,0,0,2
222,400,1516126409246547792,30,0,0,2
222,386,1516126469242175696,30,0,0,2
222,394,1516126529235696772,30,0,0,2
222,394,1516126589236284908,30,0,0,2
222,397,1516126649233378943,30,0,0,2
222,404,1516126709225779095,30,0,0,2
221,395,1516126769251087609,30,0,0,2
222,391,1516126829222983481,30,0,0,2
221,399,1516126889214483164,30,0,0,2
221,389,1516126949210817305,30,0,0,2
221,400,1516127069309906192,30,0,0,2
221,395,1516127129201377849,30,0,0,2
221,390,1516127189190794921,30,0,0,2
221,383,1516127249188335814,30,0,0,2
221,393,1516127309185247962,30,0,0,2
221,395,1516127369184747388,30,0,0,2
221,403,1516127429177552779,30,0,0,2
221,410,1516127489179209342,30,0,0,2
221,394,1516127549179933028,30,0,0,2
221,379,1516127609171370221,30,0,0,2
221,396,1516127669167957546,30,0,0,2
221,394,1516127729171682791,30,0,0,2
221,398,1516127789377798629,30,0,0,2
221,383,1516127849169646306,30,0,0,2
221,390,1516127969142634722,30,0,0,2
221,390,1516128029140804303,30,0,0,2
221,397,1516128089142256042,30,0,0,2
221,391,1516128149144224945,30,0,0,2
221,384,1516128209131032595,30,0,0,2
221,392,1516128269132272203,30,0,0,2
221,397,1516128329124237782,30,0,0,2
221,384,1516128389122819407,30,0,0,2
221,391,1516128449139194912,30,0,0,2
221,391,1516128509129349880,30,0,0,2
221,390,1516128569121838585,30,0,0,2
221,389,1516128629104351716,30,0,0,2
221,390,1516128689107127010,30,0,0,2
221,395,1516128749105343356,30,0,0,2
221,391,1516128809105796547,30,0,0,2
222,359,1516176626250937336,27,2,1,88
223,355,1516176686254106476,27,0,1,88
223,365,1516176746244886723,27,0,1,89
222,366,1516176866237506853,27,0,1,84
223,382,1516176926326386501,27,0,1,84
223,371,1516176986230958890,27,1,1,86
223,364,1516177046219110825,27,0,1,86
223,371,1516177106214906868,28,0,1,87
222,378,1516177226286402576,27,0,1,88
223,366,1516177286864076449,27,0,1,87
223,380,1516177346298794474,28,0,1,87
223,373,1516177406298637333,28,0,1,90
223,373,1516177466239784635,27,0,1,92
222,379,1516177526211664672,28,0,1,93
223,374,1516177586190944133,27,2,1,93
223,373,1516177646187357984,28,1,1,95
223,378,1516177706192674266,28,0,1,96
223,384,1516177766177238674,28,0,1,95
223,381,1516177826178309642,28,0,1,94
223,376,1516177886237920360,28,0,1,91
222,379,1516177946178327069,28,0,1,90
223,381,1516178006198805617,28,0,1,90
223,382,1516178066281522200,28,0,1,90
223,382,1516178126158610563,28,0,1,93
223,381,1516178246153857906,27,0,1,95
222,383,1516178306146534149,27,0,1,95
222,372,1516178366149334779,27,0,1,96
223,381,1516178486135140372,28,0,1,101
223,382,1516178606143526426,27,0,1,104
223,373,1516178666130620306,27,0,1,103
223,369,1516178726139308711,27,0,1,102
222,372,1516178786125518711,27,0,1,102
222,377,1516178846116499953,27,0,1,102
223,363,1516178906140197044,27,0,1,101
223,368,1516178966115283721,27,2,1,102
223,370,1516179086108933355,27,1,1,105
223,367,1516179146099518601,27,2,1,106
224,384,1516179206093702418,27,0,1,105
223,366,1516179386093677102,27,1,1,103
223,379,1516179446083722308,27,0,1,104
224,378,1516179506081465469,27,2,1,107
223,379,1516179566076656223,27,0,1,110
223,366,1516179626069232833,27,0,1,113
223,380,1516179686067008162,27,0,1,112
223,370,1516179746067436843,27,0,1,112
223,372,1516179806062613417,27,1,1,111
223,373,1516179866054819002,27,0,1,110
223,375,1516179926057806378,27,0,1,109
223,372,1516179986054815043,27,0,1,107
223,383,1516180046049439857,27,0,1,104
223,374,1516180166041182741,27,0,1,101
224,418,1516182145925627475,27,2,3,91
223,425,1516182205917530613,27,1,3,99
223,428,1516182265913810768,27,0,3,103
224,421,1516182385904645628,27,0,3,91
223,431,1516182445898572818,27,3,3,89
224,433,1516182505904125352,27,1,3,86
223,429,1516182565909445552,27,2,3,92
224,445,1516182625884700657,27,0,3,99
224,451,1516182685884868957,27,0,3,100
224,466,1516182745890055666,28,0,3,102
224,456,1516182805881817519,28,0,3,109
224,462,1516182865881352762,28,0,3,123
224,456,1516182985891603424,28,2,3,126
224,464,1516183045866459079,28,0,3,124
224,457,1516183105874320251,28,1,3,116
224,463,1516183165861252098,28,0,3,113
224,460,1516183225857157380,28,0,3,113
224,469,1516183285854807295,28,0,3,112
224,477,1516183345885217644,28,2,3,116
224,476,1516183405883735459,28,0,3,120
224,473,1516183465842710595,28,1,3,126
224,483,1516183525842981720,28,0,3,120
224,480,1516183585829795867,28,2,3,102
224,476,1516183765818762554,28,2,3,114
224,485,1516183825820485685,28,1,3,119
224,473,1516183885828341279,28,2,3,109
224,465,1516183945808446722,28,2,3,105
224,476,1516184005814218487,28,1,3,111
224,491,1516184125797751761,28,0,3,108
225,492,1516184185800551801,28,1,3,108
224,469,1516184305789295394,28,0,3,99
224,469,1516184365790817899,28,0,3,86
225,467,1516184485780357831,28,2,3,88
225,464,1516184545772078620,28,1,3,91
224,467,1516184605772353883,28,2,3,99
225,479,1516184665772876999,28,0,3,105
225,473,1516184725767299913,28,0,3,108
224,462,1516184785767881528,28,0,3,104
224,476,1516184845763133132,28,1,3,98
225,460,1516184905759388001,28,3,3,91
225,468,1516184965754458854,28,2,3,91
224,472,1516185025750625870,28,2,3,91
225,480,1516185085751639345,28,0,3,92
225,458,1516185145744005137,28,1,3,97
225,471,1516185265733388066,28,2,3,108
225,467,1516185325734559160,28,1,3,110
225,463,1516185385729175316,28,0,3,105
225,466,1516185445734765246,28,3,3,101
226,454,1516185505726174312,28,1,3,95
225,453,1516185565826807258,28,0,3,95
225,456,1516185625706054194,28,2,3,98
225,464,1516185685712042954,28,1,3,100
225,507,1516199544877539362,27,0,4,95
225,504,1516199604883948566,28,1,4,94
225,494,1516199724869827247,27,0,4,94
225,478,1516199784865486383,27,0,4,92
225,469,1516199904901894867,27,1,4,94
225,471,1516199964865414267,27,0,4,93
224,466,1516200204845526526,27,0,4,94
224,467,1516200324838168922,27,0,4,91
224,470,1516200444841995665,27,0,4,95
224,452,1516200564818734748,27,2,4,95
224,467,1516200624819495236,27,1,4,97
224,474,1516200684823636117,27,2,4,96
224,459,1516200744835423443,27,2,4,97
225,470,1516200805163016861,27,1,4,97
224,449,1516200864803300814,27,3,4,100
225,460,1516200924803459495,27,1,4,99
224,473,1516200984796580779,27,0,4,99
225,467,1516201044799782427,27,0,4,97
224,462,1516201104794446348,27,2,4,96
224,456,1516201224835581799,27,1,4,94
224,452,1516201404772943652,27,0,4,95
225,473,1516201464776852103,27,0,4,91
225,456,1516201524772939375,27,2,4,91
225,462,1516201584779289335,27,0,4,93
224,471,1516201704766458188,27,1,4,90
225,473,1516201764745019866,27,0,4,89
225,464,1516201824754542770,27,0,4,90
225,471,1516201884754426920,27,3,4,91
224,456,1516202184723211757,27,0,4,86
224,453,1516202244728743550,27,0,4,85
224,467,1516202364822315073,27,0,4,84
224,457,1516202424813286747,27,1,4,87
224,458,1516202604807815397,27,0,4,85
224,479,1516202664796105643,27,0,4,86
223,471,1516202724863364375,27,0,4,88
224,458,1516202784790195551,27,0,4,86
224,463,1516202844783292854,27,0,4,87
224,461,1516202964770155899,27,0,4,86
224,453,1516203024684437975,27,0,4,85
224,463,1516203084778748500,27,0,4,87
223,435,1516208124377064628,27,0,3,77
223,440,1516208184378507136,27,0,3,78
223,439,1516208244474338517,27,0,3,78
222,435,1516208304373107822,27,0,3,78
223,433,1516208364355598016,27,1,3,77
223,446,1516208724339595854,27,0,3,76
223,434,1516208784339130509,27,0,3,76
223,427,1516208844517667039,27,0,3,77
223,433,1516208904326347882,27,1,3,77
222,434,1516209024313568282,27,2,3,79
223,431,1516209144372397703,27,3,3,77
223,426,1516209204308439992,27,1,3,76
223,438,1516209264303803603,27,2,3,76
223,425,1516209384300329183,27,0,3,82
223,429,1516209444295217342,27,0,3,81
223,439,1516209504292226214,27,0,3,81
223,427,1516209564286690127,27,0,3,80
222,423,1516209624283469837,27,0,3,82
222,422,1516209684279035937,27,0,3,81
222,422,1516209804268165703,27,0,3,81
223,416,1516209864274905794,27,0,3,80
222,420,1516209924293351913,27,0,3,81
223,412,1516209984271882131,27,0,3,81
223,410,1516210044267867579,27,0,3,82
222,420,1516210104258192348,27,2,3,81
223,419,1516210164248047954,27,0,3,81
223,417,1516210224248766749,27,0,3,81
222,417,1516210284245445975,27,0,3,81
222,420,1516210404237519765,27,0,3,80
222,409,1516210464230616308,27,0,3,81
222,413,1516210524235341532,27,0,3,81
222,414,1516210584221784331,27,0,3,81
222,412,1516210644223055221,27,0,3,81
222,412,1516210704243270578,27,0,3,82
222,408,1516210764211650953,27,1,3,82
222,417,1516210824208018650,27,0,3,81
221,429,1516210884211791636,27,2,3,82
221,422,1516210944211238375,27,1,3,77
222,414,1516211004201854046,27,3,3,76
222,419,1516211064196148605,27,2,3,77
222,421,1516211124197421089,27,0,0,2
221,410,1516211184202142084,27,0,0,2
221,414,1516211244190182427,27,0,0,2
222,406,1516211304179041540,27,0,0,2
222,411,1516211364314322511,27,0,0,2
222,399,1516211484173221442,27,0,0,2
222,386,1516211544167291884,27,0,0,2
222,398,1516211604163250673,27,0,0,2
221,387,1516211664162551662,27,0,0,2
222,390,1516211724158172316,27,0,0,2
221,382,1516211844173324690,27,0,0,2
220,392,1516211904150954547,27,0,0,2
220,378,1516211964191250866,27,0,0,2
220,379,1516212024142385805,27,0,0,2
220,372,1516212084148633885,27,0,0,2
219,378,1516212144135369616,27,0,0,2
220,380,1516212204145396560,27,0,0,2
219,377,1516212264129415509,27,0,0,2
219,375,1516212384130078593,27,0,0,2
219,374,1516212444134317674,27,0,0,2
219,369,1516212504109177689,27,0,0,2
218,370,1516212564103136215,27,0,0,2
219,373,1516212624104143628,27,0,0,2
218,368,1516212744103663865,27,0,0,2
219,367,1516212864095594452,27,0,0,2
219,367,1516212924094648330,27,0,0,2
219,374,1516213044088554995,27,0,0,2
219,369,1516213104095689246,27,0,0,2
220,379,1516213224070567439,27,0,0,2
220,379,1516213284065230279,27,0,0,2
219,385,1516213344057166617,27,0,0,2
219,368,1516213404061319616,27,0,0,2
220,368,1516213464078310584,27,0,0,2
220,375,1516213524045429533,27,0,0,2
220,361,1516213584052075729,27,0,0,2
220,375,1516213644046722678,27,0,0,2
221,369,1516213704042942625,27,0,0,2
220,362,1516213764040556706,27,0,0,2
220,360,1516213824037146358,27,0,0,2
221,367,1516213884033028411,27,0,0,2
220,367,1516213944031246036,27,0,0,2
220,370,1516214004042974093,27,0,0,2
220,365,1516214064085447587,27,0,0,2
221,371,1516214124112807378,27,0,0,2
221,362,1516214184060292074,27,0,0,2
220,357,1516214244011579717,27,0,0,2
221,364,1516214304000012961,27,0,0,2
220,364,1516214364001392946,27,0,0,2
220,374,1516214423992430505,27,0,0,2
221,361,1516214483990669300,27,0,0,2
221,359,1516214543997161071,27,0,0,2
221,363,1516214603979942712,27,0,0,2
222,433,1516393633325369184,29,1,2,78
222,437,1516393693328824541,29,2,2,79
222,421,1516393753326298911,29,1,2,79
222,438,1516393813314834502,29,0,2,79
222,437,1516393873313782166,29,2,2,79
222,435,1516393933322736023,29,1,2,79
221,432,1516393993305235115,29,3,2,79
222,423,1516394053308017032,29,1,2,79
221,439,1516394113311282869,29,2,2,79
222,432,1516394173294973940,29,1,2,78
222,437,1516394233297435968,29,3,2,79
222,417,1516394353286549239,29,2,2,78
222,419,1516394413292293480,29,2,2,78
222,414,1516394473273041479,29,1,2,79
222,422,1516394533274041439,28,2,2,78
222,423,1516394593278172002,28,1,2,77
222,425,1516394653300721389,29,2,2,76
222,425,1516394713319984854,29,2,2,78
222,427,1516394773375087297,29,1,2,79
222,423,1516394833356964078,29,0,2,78
222,435,1516394953343970706,29,1,2,78
222,440,1516395013344688801,29,2,2,79
222,437,1516395073340213622,29,1,2,78
222,454,1516395133323444324,29,2,2,77
222,427,1516395193235828211,28,1,2,78
222,421,1516395253226008408,28,2,2,78
222,427,1516395313234089469,28,1,2,78
222,428,1516395373217106789,28,2,2,78
222,432,1516395433213478173,28,1,2,77
222,432,1516395493332590385,28,2,2,79
222,436,1516395553211396767,28,1,2,79
222,445,1516395613207957935,29,3,2,78
222,417,1516395673208883529,28,1,2,78
222,434,1516395733207810469,28,2,2,78
222,436,1516395793201844842,28,1,2,78
222,431,1516395853200316468,28,2,2,78
222,427,1516395913203172679,28,2,2,78
222,432,1516395973233399820,28,2,2,78
222,428,1516396033187758335,28,1,2,79
222,423,1516396093180060961,28,2,2,78
222,432,1516396153181636981,29,1,2,78
222,425,1516396213178240151,28,3,2,78
222,434,1516396273351653533,28,1,2,78
222,425,1516396333172886023,28,2,2,78
222,414,1516396393167269810,28,1,2,79
222,423,1516396453168002446,28,2,2,79
222,430,1516396513161924703,28,2,2,79
222,427,1516396633147677254,28,0,2,78
222,431,1516396693149237047,28,2,2,78
222,431,1516396753146470935,28,1,2,78
222,430,1516396813137503313,28,2,2,78
222,424,1516396873152945146,28,1,2,78
222,427,1516396933134167012,28,2,2,78
222,423,1516396993200300780,28,1,2,78
222,424,1516397053128630627,28,0,2,80
222,429,1516397113154841547,28,0,2,79
222,407,1516397173124575189,28,3,2,78
222,416,1516399752958796371,28,0,0,2
222,403,1516399812953730742,28,0,0,2
222,400,1516399872952912261,28,0,0,2
222,392,1516399932946539040,28,0,0,2
221,396,1516399992950386007,28,0,0,2
222,389,1516400052945712925,28,0,0,2
222,386,1516400113103553737,28,0,0,2
221,386,1516400172938593689,28,0,0,2
221,382,1516400292928933787,28,0,0,2
221,377,1516400352930256119,28,0,0,2
221,380,1516400412925371838,28,0,0,2
221,373,1516400472922167137,28,0,0,2
221,383,1516400532920437343,28,0,0,2
221,369,1516400592907652028,28,0,0,2
221,365,1516400652904089290,28,0,0,2
221,369,1516400713005227151,28,0,0,2
221,360,1516400772895150947,28,0,0,2
221,365,1516400832902869940,28,0,0,2
220,358,1516400892891573995,28,0,0,2
220,368,1516400952907226256,28,0,0,2
220,361,1516401013049608934,28,0,0,2
221,369,1516401072931138314,28,0,0,2
220,359,1516401132889629043,28,0,0,2
221,362,1516401192879644694,28,0,0,2
221,353,1516401252872658494,28,0,0,2
220,354,1516401312871324249,28,0,0,2
221,360,1516401372869017287,28,0,0,2
220,355,1516401432863806909,28,0,0,2
220,364,1516401492858645996,28,0,0,2
220,367,1516401552863239237,28,0,0,2
220,359,1516401612992373676,28,0,0,2
220,354,1516401672857327305,28,0,0,2
220,352,1516401732849371285,28,0,0,2
220,366,1516401792851773416,28,0,0,2
220,359,1516401852839703441,28,0,0,2
220,356,1516401912867572630,28,0,0,2
220,342,1516401972828117052,28,0,0,2
220,355,1516402092827811259,28,0,0,2
220,355,1516402152822242084,28,0,0,2
220,365,1516402212811794115,28,0,0,2
220,363,1516402272814471538,28,0,0,2
220,362,1516402392802142739,28,0,0,2
220,357,1516402452795074782,28,0,0,2
220,363,1516402512919467466,28,0,0,2
220,370,1516402572787999927,28,0,0,2
220,355,1516402632790224088,28,0,0,2
220,350,1516402692783811455,28,0,0,2
220,356,1516402752786436913,28,0,0,2
220,342,1516402812774043127,28,0,0,2
220,358,1516402872774677757,28,0,0,2
220,348,1516402932775814220,28,0,0,2
220,357,1516402992768849247,28,0,0,2
220,354,1516403052765541045,28,0,0,2
220,354,1516403172774348498,28,0,0,2
220,359,1516403232750876690,28,0,0,2
226,568,1516462629215502607,30,0,5,80
226,594,1516462749213619403,30,0,5,79
226,594,1516462809376954507,30,0,5,79
226,588,1516462869198653598,30,0,5,79
226,578,1516462929202103147,30,0,5,79
226,600,1516463109192192553,30,0,5,79
226,607,1516463169191362089,30,0,5,78
226,582,1516463229182283093,30,0,5,79
226,607,1516463349169735610,30,0,5,78
227,596,1516463409185186658,30,0,5,78
226,596,1516463469165808011,30,0,5,77
226,601,1516463529166661272,30,1,5,77
227,604,1516463589163421581,30,0,5,77
226,598,1516463649165141797,30,0,5,77
226,595,1516463769142299564,30,0,5,77
226,601,1516463829148600696,30,0,5,76
226,582,1516463889146936735,30,0,5,76
227,590,1516463949138308847,30,0,5,76
226,598,1516464009130078187,30,0,5,76
227,591,1516464069128031419,30,0,5,75
227,596,1516464129131751040,30,2,5,75
226,609,1516464189119507476,30,0,5,76
226,597,1516464249128221524,30,1,5,74
227,608,1516464369108116474,30,2,5,74
226,613,1516464429109884468,30,0,5,74
226,598,1516464489107290784,30,0,5,74
226,599,1516464549116322930,30,0,5,74
226,566,1516464609092926195,30,0,5,73
226,581,1516464669099358693,30,0,5,73
226,576,1516464729091263337,30,0,5,73
226,577,1516464789089507896,30,0,5,73
226,563,1516464849079734486,30,0,5,74
226,563,1516464909079231010,30,0,5,74
226,559,1516464969072784497,30,0,5,74
226,563,1516465029074993273,30,2,5,74
226,572,1516465089066027695,30,0,5,74
226,579,1516465149065413938,30,1,5,73
226,569,1516465209062568732,30,2,5,74
225,567,1516465269058071400,30,1,5,74
225,572,1516465329063513165,30,0,5,74
225,569,1516465389052124918,30,0,5,74
226,567,1516465449133909328,30,2,5,74
225,562,1516465509045819166,30,0,5,74
225,554,1516465569038759996,30,0,5,73
225,551,1516465629036918477,30,0,5,72
225,578,1516465689032530122,30,1,5,73
225,567,1516465749041066788,30,2,5,73
225,569,1516465809021152840,30,0,5,73
225,555,1516465869019236053,30,0,5,73
225,548,1516465929018436209,30,0,5,72
225,557,1516465989013539684,30,0,5,73
225,573,1516466049012563319,30,1,5,74
225,565,1516466109005527482,30,0,5,74
223,510,1516468868841922880,29,0,0,80
223,508,1516468928840581700,30,0,0,2
223,499,1516468988836187887,29,0,0,2
223,498,1516469048833593334,30,0,0,2
223,494,1516469108830462539,30,0,0,2
222,477,1516469168819577255,29,0,0,2
